Item Id,SKU,Type,Brand,Power Source,Material,Design,Manufacturer,Style,Antique,Cord Color,Blade Color,Light Color,Sensor Type,Color,Shade Shape,Finish,Number of Lights,Pattern,Number of Blades,Mounting,Time Period Manufactured,Number of Settings,Features,Size,Number of Speeds,Era,Original/Reproduction,Theme,Energy Star,Lighting Technology,Year Manufactured,Country/Region of Manufacture,Character,Franchise,Room,Vintage,Bulb Shape Code,Occasion,Personalized,Handmade,Signed,Amperage,Control Style,Assembly Required,Installation Area,Item Diameter,Department,Signed by,Power Consumption,Voltage,Output Voltage,IP Rating,Required Tools,LED Chip Code,Autograph Authentication,EC Range,Fan Width,LED String/Strip Type,MPN,Autograph Authentication Number,Autograph Format,Bulb Life Hours,Bundle Description,California Prop 65 Warning,Color Temperature,Convention/Event,Custom Bundle,Item Height,Item Length,Item Weight,Item Width,Labels & Certifications,Light Direction,Lumens,Manufacturer Warranty,Model,Product Line,
"265632735206","PATIO614","Lamps","Patio Living Concepts","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","30105","","","","","","","","","","","","","","","","","","",
"265634169617","PATIO590","Lamps","Patio Living Concepts","","","","","","","White","White","White","","White","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","30111","","","","","","","","","","","","","","","","","","",
"255474964753","PATIO591","Lamps","Patio Living Concepts","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","B","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","30115","","","","","","","","","","","","","","","","","","",
"265629880247","PATIO1696","Lamps","Patio Living Concepts","","","","","","","Black","Black","Black","","Black","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","30120","","","","","","","","","","","","","","","","","","",
"255476753199","PATIO573","Lamps","Patio Living Concepts","","","","","","","White","White","White","","White","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","30121","","","","","","","","","","","","","","","","","","",
"255471776547","PATIO574","Lamps","Patio Living Concepts","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","B","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","30125","","","","","","","","","","","","","","","","","","",
"265629935316","PATIO1698","Lamps","Patio Living Concepts","","","","","","","White","White","White","","White","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","38111","","","","","","","","","","","","","","","","","","",
"255471762714","PATIO1699","Lamps","Patio Living Concepts","","","","","","","White","White","White","","White","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","38121","","","","","","","","","","","","","","","","","","",
"265629950721","PATIO594","Lamps","Patio Living Concepts","","","","","","","Black","Black","Black","","Black","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","39640","","","","","","","","","","","","","","","","","","",
"265634176351","PATIO595","Lamps","Patio Living Concepts","","","","","","","White","White","White","","White","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","39641","","","","","","","","","","","","","","","","","","",
"255471776451","PATIO596","Lamps","Patio Living Concepts","","","","","","","","","","","","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","39644","","","","","","","","","","","","","","","","","","",
"255476847027","PATIO597","Lamps","Patio Living Concepts","","Bronze","","","","","","","","","","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","39647","","","","","","","","","","","","","","","","","","",
"265629874492","PATIO617","Lamps","Patio Living Concepts","","","","","","","Black","Black","Black","","Black","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","39680","","","","","","","","","","","","","","","","","","",
"255471784535","PATIO618","Lamps","Patio Living Concepts","","","","","","","","","","","","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","39684","","","","","","","","","","","","","","","","","","",
"265634173750","PATIO619","Lamps","Patio Living Concepts","","Bronze","","","","","","","","","","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","39687","","","","","","","","","","","","","","","","","","",
"265629893276","PATIO623","Lamps","Patio Living Concepts","","Bronze","","","","","","","","","","","","3","","3","","","3","","","3","","","","B","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","47257","","","","","","","","","","","","","","","","","","",
"255476816196","PATIO1704","Lamps","Patio Living Concepts","","","","","","","White","White","White","","White","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","47281","","","","","","","","","","","","","","","","","","",
"255476777853","PATIO593","Lamps","Patio Living Concepts","","Bronze","","","","","","","","","","","","2","","2","","","2","","","2","","","","B","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","47287","","","","","","","","","","","","","","","","","","",
"265634122189","PATIO1707","Lamps","Patio Living Concepts","","Fabric","","","","","","","","","","","","","","","","","","","","","","","","","LED","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","59800","","","","","","","","","","","","","","","","","","",
"255471779465","PATIO1709","Lamps","Patio Living Concepts","","","","","","","Black","Black","Black","","Black","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","62190","","","","","","","","","","","","","","","","","","",
"265629879858","PATIO1712","Lamps","Patio Living Concepts","","","","","","","Black","Black","Black","","Black","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","62280","","","","","","","","","","","","","","","","","","",
"255474977966","PATIO1713","Lamps","Patio Living Concepts","","Fabric","","","","","","","","","","","","","","","","","","","","","","","","","LED","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","64800","","","","","","","","","","","","","","","","","","",
"265632678052","PATIO1715","Lamps","Patio Living Concepts","","Bronze","","","","","","","","","","","","3","","3","","","3","","","3","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","65647","","","","","","","","","","","","","","","","","","",
"265634138337","PATIO1716","Lamps","Patio Living Concepts","","Bamboo","","","","","","","","","","","","","","","","","","","","","","","","","LED","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","65800","","","","","","","","","","","","","","","","","","",
"265634203549","PATIO1718","Lamps","Patio Living Concepts","","Bronze","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","68387","","","","","","","","","","","","","","","","","","",
"265634126208","PATIO1719","Lamps","Patio Living Concepts","","Resin","","","","","","","","","","","","","Weave","","","","","","","","","","","","LED","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","68800","","","","","","","","","","","","","","","","","","",
"265629921848","PATIO1721","Lamps","Patio Living Concepts","","Fabric","","","","","Orange","Orange","Orange","","Orange","","","","Swirl","","","","","","","","","","","","LED","","","","","Patio","","","","","","","","","","","","","","","","","","","","","","","","73800","","","","","","","","","","","","","","","","","","",
"265837521100","PATIO1705","Lamps","Patio Living Concepts","","Bronze","","","","","","","","","","","","2","","2","","","2","","","2","","","","B","","","","","","Patio","","","","","","","","","","Outdoor","","","","","","","","","","","","","","TL-56077","","","","","","","","","","","","","","","","","","",
"265629888761","PATIO1654","Lamps","PatioLiving","","Canvas","","","","","Black","Black","Black","","Black","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67610","","","","","","","","","","","","","","","","","","",
"255471762005","ZX9ORE257","Lamps","Cling","","Gold","","","","","Gold","Gold","Gold","","Gold","","Antique Gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CL106105","","","","","","","","","","","","","","","","","","",
"265634169452","ZX9ORE2765","Lamps","YhiOr","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","YH1883368","","","","","","","","","","","","","","","","","","",
"265632697674","SBBR177","Lamps","Saint Birch","","Birch","","","","","","","","Light","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SBSF4106MCLO","","","","","","","","","","","","","","","","","","",
"265629883461","CW78718","Lamps","Sea-Dog","","","","","","","","","","Light","","","","","","","","","","Flexible","","","","","","","LED","","","","","","","","","","","","","Switch","","","","","","","","","","","","","","","","404546-1","","","","","","","","","","","","","","","","","","",
"255476756425","ZX9TNHM087","Lamps","Or","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OR562983","","","","","","","","","","","","","","","","","","",
"255476759995","ZX9TNHM100","Lamps","Or","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OR562984","","","","","","","","","","","","","","","","","","",
"255471732740","ZX9TNHM082","Lamps","Or","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OR696432","","","","","","","","","","","","","","","","","","",
"255471765712","ZX9TNHM092","Lamps","Or","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OR1618975","","","","","","","","","","","","","","","","","","",
"255476832964","ZX9TNHM105","Lamps","Or","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","OR1674025","","","","","","","","","","","","","","","","","","",
"265634168382","TNHM071","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-001","","","","","","","","","","","","","","","","","","",
"265632727514","TNHM072","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-002","","","","","","","","","","","","","","","","","","",
"265629904316","TNHM073","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-003","","","","","","","","","","","","","","","","","","",
"255471801798","TNHM075","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-005","","","","","","","","","","","","","","","","","","",
"255476811674","TNHM076","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-006","","","","","","","","","","","","","","","","","","",
"265629947208","TNHM077","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-007","","","","","","","","","","","","","","","","","","",
"265629882281","TNHM078","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-008","","","","","","","","","","","","","","","","","","",
"255474958704","TNHM080","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-010","","","","","","","","","","","","","","","","","","",
"265632680994","TNHM081","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-011","","","","","","","","","","","","","","","","","","",
"255474884931","TNHM082","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-012","","","","","","","","","","","","","","","","","","",
"255474935494","TNHM083","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-013","","","","","","","","","","","","","","","","","","",
"265629923060","TNHM086","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-016","","","","","","","","","","","","","","","","","","",
"265632744385","TNHM087","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-017","","","","","","","","","","","","","","","","","","",
"265634119440","TNHM088","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-018","","","","","","","","","","","","","","","","","","",
"265629868572","TNHM089","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-019","","","","","","","","","","","","","","","","","","",
"255476794014","TNHM090","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-020","","","","","","","","","","","","","","","","","","",
"255474881173","TNHM092","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-022","","","","","","","","","","","","","","","","","","",
"265634121295","TNHM093","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-023","","","","","","","","","","","","","","","","","","",
"255474941260","TNHM094","Lamps","Teton Home","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-024","","","","","","","","","","","","","","","","","","",
"255476846702","TNHM095","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-025","","","","","","","","","","","","","","","","","","",
"265634170232","TNHM097","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-027","","","","","","","","","","","","","","","","","","",
"255476807989","TNHM098","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-028","","","","","","","","","","","","","","","","","","",
"265634201669","TNHM100","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-030","","","","","","","","","","","","","","","","","","",
"265632735103","TNHM101","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-031","","","","","","","","","","","","","","","","","","",
"265629868080","TNHM102","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-032","","","","","","","","","","","","","","","","","","",
"255476847714","TNHM105","Lamps","Teton Home","","","","","","","","","","","","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","TL-035","","","","","","","","","","","","","","","","","","",
"265756947759","ECWE2976","Lamps","Urban Designs","","Metal","","","Urban","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1337295","","","","","","","","","","","","","","","","","","",
"265694936563","ECWE3713","Lamps","Urban Designs","","","","","Contemporary","","Black","Black","Black","","Black","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7705674","","","","","","","","","","","","","","","","","","",
"255538840364","ECWE3710","Lamps","Urban Designs","","Glass","","","Urban","","Gold","Gold","Gold","","Gold","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7730204","","","","","","","","","","","","","","","","","","",
"265694936431","ECWE3712","Lamps","Urban Designs","","","","","Contemporary","","White","White","White","","White","","","2","","2","","","2","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7735674","","","","","","","","","","","","","","","","","","",
"255538841345","ECWE3353","Lamps","Urban Designs","","","","","Urban","","","","","","","","","","","","","","","Tripod","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7787664","","","","","","","","","","","","","","","","","","",
"265899033447","WTF160","Lamps","Warehouse of Tiffany","","","Mosaic","","","","Red","Red","Red","","Red","","","","Mosaic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","T14288TGRA","","","","","","","","","","","","","","","","","","",
